customer_id,segment,recency_days,frequency,monetary_value,support_ticket_count,return_rate,category_diversity,discount_usage_rate,engagement_score,churn_label,tenure_days,plan_type
C02818,Loyal Customers,126,10,955.0699999999999,0,0.0,6.0,0.8,100.0,0,336,Premium
C03945,Loyal Customers,477,7,595.31,0,0.0,4.0,0.5714285714285714,100.0,0,646,Premium
C04523,Loyal Customers,288,8,855.05,0,0.0,4.0,0.125,100.0,0,447,Basic
C01788,Loyal Customers,459,6,707.36,0,0.0,5.0,0.3333333333333333,100.0,0,656,Basic
C02820,Loyal Customers,332,4,602.1600000000001,0,0.0,3.0,0.75,100.0,0,396,Basic
C03145,Loyal Customers,343,5,797.67,0,0.0,3.0,0.4,100.0,0,444,Basic
C02822,Loyal Customers,353,7,556.87,0,0.0,4.0,0.5714285714285714,100.0,0,437,Basic
C01781,Loyal Customers,619,5,626.73,0,0.0,3.0,0.0,100.0,0,818,Basic
C01814,Loyal Customers,429,5,507.97,1,0.0,3.0,0.4,95.0,0,507,Premium
C00418,Loyal Customers,439,5,441.63,0,0.0,3.0,0.4,100.0,0,501,Premium
C03919,Loyal Customers,197,11,1101.64,0,0.0,4.0,0.36363636363636365,100.0,0,401,Basic
C01821,Loyal Customers,81,6,714.25,0,0.0,4.0,0.3333333333333333,100.0,0,260,Basic
C03887,Loyal Customers,122,5,401.63,1,0.0,3.0,0.2,95.0,1,276,Trial
C03888,Loyal Customers,687,12,1202.26,1,0.08333333333333333,5.0,0.4166666666666667,95.0,0,819,Premium
C03890,Loyal Customers,351,6,541.39,1,0.16666666666666666,4.0,0.0,95.0,0,444,Basic
C03891,Loyal Customers,0,7,820.12,0,0.0,5.0,0.2857142857142857,100.0,0,189,Basic
C03893,Loyal Customers,903,9,869.77,0,0.1111111111111111,5.0,0.3333333333333333,100.0,0,1084,Trial
C00403,Loyal Customers,196,8,878.95,0,0.0,5.0,0.5,100.0,0,425,Premium
C01865,Loyal Customers,727,8,804.55,1,0.0,3.0,0.375,95.0,0,871,Basic
C01862,Loyal Customers,241,6,489.36,0,0.0,4.0,0.5,100.0,0,442,Basic
C01860,Loyal Customers,156,6,463.11,0,0.0,4.0,0.5,100.0,0,308,Premium
C01858,Loyal Customers,428,6,540.05,0,0.0,4.0,0.3333333333333333,100.0,0,507,Basic
C01853,Loyal Customers,570,10,1045.12,0,0.0,5.0,0.4,100.0,0,796,Basic
C03900,Loyal Customers,544,8,832.68,0,0.0,5.0,0.5,100.0,0,623,Premium
C03901,Loyal Customers,727,9,1013.47,0,0.1111111111111111,4.0,0.2222222222222222,100.0,0,843,Basic
C03333,Loyal Customers,369,6,800.38,0,0.0,4.0,0.3333333333333333,100.0,0,518,Basic
C04950,Loyal Customers,268,6,640.4599999999999,0,0.0,4.0,0.3333333333333333,100.0,0,373,Premium
C01849,Loyal Customers,244,7,818.83,0,0.0,4.0,0.2857142857142857,100.0,0,493,Basic
C03905,Loyal Customers,30,8,804.0600000000001,0,0.0,5.0,0.5,100.0,0,210,Basic
C01846,Loyal Customers,662,6,738.44,0,0.0,3.0,0.6666666666666666,100.0,0,821,Basic
C01845,Loyal Customers,164,4,565.99,1,0.0,3.0,0.5,95.0,1,299,Basic
C01837,Loyal Customers,33,7,675.65,1,0.0,3.0,0.0,95.0,0,149,Premium
C01835,Loyal Customers,791,6,601.64,0,0.0,4.0,0.3333333333333333,100.0,0,929,Basic
C01834,Loyal Customers,905,7,789.6899999999999,0,0.0,4.0,0.2857142857142857,100.0,0,1040,Premium
C01832,Loyal Customers,231,6,622.64,0,0.0,5.0,0.3333333333333333,100.0,0,297,Premium
C00412,Loyal Customers,605,6,625.96,0,0.0,3.0,0.5,100.0,0,778,Premium
C01825,Loyal Customers,583,9,657.49,0,0.2222222222222222,4.0,0.0,100.0,0,831,Basic
C01824,Loyal Customers,432,8,818.11,0,0.0,5.0,0.25,100.0,0,659,Premium
C03915,Loyal Customers,169,4,512.75,0,0.0,3.0,0.25,100.0,0,304,Premium
C01823,Loyal Customers,796,8,650.2,0,0.0,5.0,0.75,100.0,0,1069,Basic
C03141,Loyal Customers,827,7,606.62,0,0.14285714285714285,3.0,0.5714285714285714,100.0,0,915,Basic
C01969,Loyal Customers,170,5,489.11,0,0.0,4.0,0.4,100.0,0,240,Premium
C04541,Loyal Customers,82,6,532.01,0,0.0,3.0,0.3333333333333333,100.0,0,288,Basic
C01975,Loyal Customers,392,5,508.87,0,0.0,3.0,0.6,100.0,0,605,Basic
C02127,Loyal Customers,0,5,499.53000000000003,1,0.0,3.0,0.4,95.0,0,125,Trial
C00329,Loyal Customers,193,7,855.69,0,0.0,4.0,0.2857142857142857,100.0,0,273,Premium
C02121,Loyal Customers,498,6,893.3399999999999,0,0.0,4.0,0.16666666666666666,100.0,0,574,Premium
C00857,Loyal Customers,212,4,484.9,1,0.0,4.0,0.5,95.0,0,326,Premium
C02119,Loyal Customers,468,7,604.12,0,0.0,5.0,0.8571428571428571,100.0,0,581,Basic
C03729,Loyal Customers,130,6,573.33,0,0.0,2.0,0.16666666666666666,100.0,0,191,Trial
C02118,Loyal Customers,717,7,1072.6,0,0.0,4.0,0.14285714285714285,100.0,0,856,Premium
C03731,Loyal Customers,258,6,582.5600000000001,1,0.0,3.0,0.16666666666666666,95.0,0,372,Premium
C03135,Loyal Customers,471,9,787.6,0,0.0,4.0,0.2222222222222222,100.0,0,658,Premium
C03349,Loyal Customers,62,8,563.97,0,0.0,5.0,0.75,100.0,0,158,Basic
C02107,Loyal Customers,283,8,833.6700000000001,1,0.0,4.0,0.25,95.0,0,417,Premium
C03735,Loyal Customers,619,6,591.01,0,0.0,3.0,0.5,100.0,0,960,Trial
C02095,Loyal Customers,560,7,599.88,0,0.0,5.0,0.5714285714285714,100.0,0,616,Premium
C02094,Loyal Customers,54,8,904.19,0,0.125,3.0,0.625,100.0,0,255,Premium
C03739,Loyal Customers,793,8,810.5400000000001,1,0.0,4.0,0.5,95.0,0,963,Premium
C03109,Loyal Customers,96,5,315.81,0,0.0,4.0,0.0,100.0,0,160,Basic
C04832,Loyal Customers,594,7,607.81,0,0.0,4.0,0.14285714285714285,100.0,0,735,Premium
C00099,Loyal Customers,181,7,663.24,0,0.14285714285714285,5.0,0.2857142857142857,100.0,0,347,Trial
C02087,Loyal Customers,196,3,478.57,1,0.0,2.0,0.0,95.0,0,389,Premium
C02083,Loyal Customers,363,5,385.2,0,0.0,4.0,0.2,100.0,0,487,Premium
C03746,Loyal Customers,216,5,867.12,0,0.0,4.0,0.2,100.0,0,382,Basic
C02743,Loyal Customers,135,4,338.22,0,0.0,4.0,0.25,100.0,0,184,Trial
C02077,Loyal Customers,205,6,614.79,1,0.0,4.0,0.16666666666666666,95.0,0,341,Premium
C02076,Loyal Customers,896,8,860.02,0,0.125,4.0,0.375,100.0,0,1004,Basic
C03751,Loyal Customers,0,4,455.46,1,0.0,3.0,0.0,95.0,0,286,Premium
C02072,Loyal Customers,248,8,1104.36,0,0.0,5.0,0.25,100.0,0,385,Premium
C01972,Loyal Customers,652,9,893.88,0,0.0,4.0,0.5555555555555556,100.0,0,784,Basic
C04577,Loyal Customers,449,7,664.8399999999999,0,0.0,5.0,0.7142857142857143,100.0,0,566,Premium
C03722,Loyal Customers,376,6,584.04,1,0.0,4.0,0.16666666666666666,95.0,0,703,Basic
C00328,Loyal Customers,94,5,365.24,0,0.0,4.0,0.2,100.0,0,200,Basic
C02132,Loyal Customers,671,7,798.01,1,0.0,4.0,0.14285714285714285,95.0,0,762,Basic
C04553,Loyal Customers,862,8,668.23,0,0.0,4.0,0.5,100.0,0,989,Basic
C00309,Loyal Customers,74,7,813.62,0,0.0,4.0,0.42857142857142855,100.0,0,161,Premium
C03693,Loyal Customers,717,9,665.55,0,0.0,4.0,0.3333333333333333,100.0,0,842,Trial
C02186,Loyal Customers,444,7,932.22,0,0.0,3.0,0.42857142857142855,100.0,0,511,Premium
C02183,Loyal Customers,67,5,691.2,0,0.0,4.0,0.6,100.0,0,198,Basic
C02180,Loyal Customers,615,7,476.94,0,0.14285714285714285,3.0,0.2857142857142857,100.0,0,751,Premium
C00855,Loyal Customers,67,6,482.04999999999995,1,0.0,4.0,0.5,95.0,0,256,Premium
C03358,Loyal Customers,439,6,680.79,0,0.0,4.0,0.16666666666666666,100.0,0,826,Basic
C00323,Loyal Customers,135,5,445.2,0,0.0,2.0,0.2,100.0,0,274,Premium
C02166,Loyal Customers,195,7,594.52,0,0.0,6.0,0.5714285714285714,100.0,0,455,Basic
C02164,Loyal Customers,142,4,335.36,0,0.0,4.0,0.0,100.0,0,263,Basic
C00325,Loyal Customers,382,8,1107.25,0,0.0,5.0,0.625,100.0,0,664,Premium
C02723,Loyal Customers,611,8,718.95,1,0.0,5.0,0.375,95.0,0,735,Basic
C02062,Loyal Customers,871,6,782.16,0,0.0,5.0,0.6666666666666666,100.0,0,1087,Premium
C03705,Loyal Customers,385,8,740.4,0,0.0,4.0,0.375,100.0,0,452,Premium
C00326,Loyal Customers,130,6,724.3100000000001,0,0.0,3.0,0.3333333333333333,100.0,0,284,Basic
C02155,Loyal Customers,129,5,631.37,1,0.0,3.0,0.2,95.0,0,233,Premium
C02154,Loyal Customers,50,5,520.19,0,0.0,4.0,0.4,100.0,0,239,Basic
C04837,Loyal Customers,52,5,251.59,0,0.4,2.0,0.2,100.0,0,163,Basic
C00109,Loyal Customers,347,6,421.02,0,0.0,4.0,0.5,100.0,0,664,Premium
C00327,Loyal Customers,879,8,722.56,0,0.0,4.0,0.5,100.0,0,1013,Basic
C00107,Loyal Customers,401,7,552.39,1,0.0,4.0,0.2857142857142857,95.0,0,551,Basic
C02730,Loyal Customers,61,7,715.35,0,0.0,4.0,0.5714285714285714,100.0,0,166,Basic
C03715,Loyal Customers,556,6,944.04,0,0.0,4.0,0.3333333333333333,100.0,0,642,Premium
C02137,Loyal Customers,171,4,458.51,0,0.0,3.0,0.5,100.0,0,243,Basic
C02135,Loyal Customers,264,6,766.15,1,0.0,3.0,0.5,95.0,0,403,Basic
C00106,Loyal Customers,517,7,763.9300000000001,0,0.0,4.0,0.14285714285714285,100.0,0,593,Premium
C02133,Loyal Customers,629,7,593.8,1,0.0,5.0,0.2857142857142857,95.0,0,828,Basic
C02159,Loyal Customers,84,5,794.62,1,0.0,4.0,0.0,95.0,0,152,Basic
C02057,Loyal Customers,365,8,976.6,1,0.0,3.0,0.5,95.0,0,441,Basic
C02069,Loyal Customers,398,6,471.75,1,0.0,4.0,0.0,95.0,0,496,Basic
C03757,Loyal Customers,302,7,553.0,0,0.0,4.0,0.5714285714285714,100.0,0,433,Premium
C03756,Loyal Customers,26,5,415.81,0,0.2,3.0,0.6,100.0,0,339,Basic
C02012,Loyal Customers,411,4,389.29,0,0.0,2.0,0.25,100.0,0,518,Basic
C03790,Loyal Customers,266,8,878.16,0,0.0,4.0,0.375,100.0,0,354,Basic
C02011,Loyal Customers,329,9,1152.6399999999999,1,0.0,4.0,0.5555555555555556,95.0,0,562,Basic
C03792,Loyal Customers,215,7,861.3,0,0.0,3.0,0.42857142857142855,100.0,0,374,Basic
C03793,Loyal Customers,201,6,468.98,0,0.0,5.0,0.3333333333333333,100.0,0,278,Basic
C03794,Loyal Customers,175,6,981.23,0,0.0,4.0,0.3333333333333333,100.0,0,302,Premium
C04942,Loyal Customers,619,8,573.26,0,0.125,5.0,0.125,100.0,0,809,Premium
C03796,Loyal Customers,318,8,480.71,0,0.125,4.0,0.5,100.0,0,390,Basic
C03797,Loyal Customers,311,11,849.56,0,0.09090909090909091,5.0,0.2727272727272727,100.0,0,439,Premium
C02008,Loyal Customers,851,11,1128.67,0,0.0,5.0,0.2727272727272727,100.0,0,1035,Basic
C02007,Loyal Customers,44,4,641.51,1,0.0,3.0,0.5,95.0,0,243,Premium
C02006,Loyal Customers,0,6,421.09000000000003,0,0.0,6.0,0.16666666666666666,100.0,0,156,Basic
C00011,Loyal Customers,319,7,739.58,0,0.0,4.0,0.2857142857142857,100.0,0,405,Basic
C02760,Loyal Customers,295,5,478.19,1,0.0,4.0,0.0,95.0,0,441,Basic
C03803,Loyal Customers,415,5,620.11,0,0.0,3.0,0.4,100.0,0,702,Premium
C02000,Loyal Customers,790,7,578.4,0,0.0,4.0,0.2857142857142857,100.0,0,884,Premium
C04544,Loyal Customers,357,4,460.98,0,0.0,4.0,0.5,100.0,0,659,Premium
C03806,Loyal Customers,195,5,454.33,0,0.0,5.0,0.4,100.0,0,384,Premium
C04823,Loyal Customers,663,6,657.13,0,0.16666666666666666,4.0,0.5,100.0,0,769,Basic
C00340,Loyal Customers,492,6,748.13,0,0.0,4.0,0.0,100.0,0,621,Premium
C01994,Loyal Customers,569,7,530.55,0,0.0,4.0,0.42857142857142855,100.0,0,880,Premium
C03810,Loyal Customers,0,6,868.64,0,0.0,4.0,0.5,100.0,0,133,Trial
C04581,Loyal Customers,409,5,524.26,0,0.0,3.0,0.4,100.0,0,459,Trial
C03337,Loyal Customers,227,5,668.0899999999999,1,0.0,3.0,0.8,95.0,0,388,Trial
C00872,Loyal Customers,236,6,655.24,0,0.0,3.0,0.3333333333333333,100.0,0,433,Trial
C03334,Loyal Customers,424,8,755.51,0,0.0,4.0,0.25,100.0,0,549,Basic
C00343,Loyal Customers,494,9,1047.79,0,0.0,4.0,0.3333333333333333,100.0,0,641,Premium
C03802,Loyal Customers,370,6,670.26,1,0.0,3.0,0.5,95.0,0,508,Basic
C04826,Loyal Customers,52,4,318.03,1,0.0,2.0,0.25,95.0,0,222,Premium
C03788,Loyal Customers,537,4,625.71,0,0.0,3.0,0.25,100.0,0,592,Basic
C00333,Loyal Customers,198,6,438.29,1,0.0,4.0,0.16666666666666666,95.0,0,400,Premium
C02056,Loyal Customers,246,4,511.96000000000004,1,0.0,2.0,0.0,95.0,0,314,Premium
C02055,Loyal Customers,187,4,490.35,0,0.0,3.0,0.25,100.0,0,331,Premium
C03760,Loyal Customers,418,7,614.31,0,0.0,4.0,0.7142857142857143,100.0,0,749,Basic
C00806,Loyal Customers,415,6,522.3,1,0.0,2.0,0.5,95.0,0,500,Trial
C03762,Loyal Customers,0,4,296.52,0,0.0,3.0,0.25,100.0,1,194,Basic
C02048,Loyal Customers,208,4,340.83,0,0.0,4.0,0.0,100.0,0,285,Premium
C02046,Loyal Customers,653,8,716.94,1,0.125,5.0,0.25,95.0,0,757,Trial
C03765,Loyal Customers,713,7,685.17,0,0.0,4.0,0.42857142857142855,100.0,0,891,Basic
C03766,Loyal Customers,383,9,845.15,1,0.0,4.0,0.2222222222222222,95.0,0,543,Premium
C04831,Loyal Customers,18,4,265.43,1,0.0,3.0,0.5,95.0,0,214,Basic
C02747,Loyal Customers,276,8,866.9300000000001,0,0.0,6.0,0.375,100.0,0,456,Premium
C02035,Loyal Customers,755,7,632.68,1,0.0,4.0,0.42857142857142855,95.0,0,1000,Premium
C02033,Loyal Customers,135,5,495.08000000000004,0,0.0,3.0,0.4,100.0,0,236,Premium
C04830,Loyal Customers,211,6,537.58,0,0.0,5.0,0.16666666666666666,100.0,0,335,Basic
C02032,Loyal Customers,466,8,700.94,1,0.125,5.0,0.25,95.0,0,613,Premium
C02022,Loyal Customers,512,8,910.05,1,0.0,3.0,0.25,95.0,0,696,Basic
C03784,Loyal Customers,479,7,636.03,0,0.0,4.0,0.14285714285714285,100.0,0,599,Basic
C02015,Loyal Customers,289,6,685.59,0,0.0,4.0,0.3333333333333333,100.0,0,551,Premium
C02751,Loyal Customers,5,7,697.89,1,0.0,6.0,0.2857142857142857,95.0,0,144,Basic
C03781,Loyal Customers,632,5,585.74,0,0.0,5.0,0.0,100.0,0,772,Trial
C02020,Loyal Customers,319,7,754.03,0,0.14285714285714285,4.0,0.5714285714285714,100.0,0,421,Basic
C02027,Loyal Customers,101,3,412.81,0,0.0,2.0,0.3333333333333333,100.0,0,245,Premium
C03778,Loyal Customers,359,10,1113.24,0,0.0,5.0,0.2,100.0,0,541,Basic
C00980,Loyal Customers,373,5,665.66,0,0.0,4.0,0.2,100.0,0,477,Basic
C00864,Loyal Customers,319,5,487.73999999999995,0,0.0,4.0,0.6,100.0,0,471,Trial
C00331,Loyal Customers,0,7,851.26,1,0.0,3.0,0.14285714285714285,95.0,0,150,Premium
C03775,Loyal Customers,225,5,510.55,1,0.0,4.0,0.6,95.0,0,419,Basic
C00783,Potential High-Value,390,3,321.63,0,0.0,3.0,0.6666666666666666,100.0,0,553,Basic
C00013,Potential High-Value,444,5,228.8,0,0.2,3.0,0.4,100.0,0,507,Premium
C04585,Potential High-Value,373,4,390.28,1,0.0,3.0,0.0,80.0,0,787,Basic
C00773,Potential High-Value,241,4,427.62,0,0.0,3.0,0.5,100.0,0,330,Basic
C00794,Potential High-Value,353,3,316.15999999999997,2,0.0,3.0,0.3333333333333333,90.0,1,432,Premium
C00815,Potential High-Value,269,3,182.77,0,0.3333333333333333,2.0,0.3333333333333333,100.0,0,359,Basic
C00771,Potential High-Value,283,4,334.4,0,0.0,3.0,0.25,100.0,0,396,Premium
C00002,Potential High-Value,317,6,627.13,1,0.0,2.0,0.16666666666666666,80.0,0,416,Trial
C04589,Potential High-Value,255,5,682.23,2,0.0,4.0,0.2,80.0,1,315,Basic
C00470,Potential High-Value,86,4,335.53,1,0.0,3.0,0.5,95.0,0,214,Basic
C00756,Potential High-Value,328,7,734.59,1,0.0,4.0,0.2857142857142857,80.0,0,454,Premium
C04943,Potential High-Value,396,6,519.2,1,0.0,5.0,0.16666666666666666,80.0,0,545,Basic
C00076,Potential High-Value,406,7,501.96,1,0.14285714285714285,5.0,0.2857142857142857,80.0,0,513,Premium
C00344,Potential High-Value,30,5,393.05999999999995,2,0.0,3.0,0.2,80.0,1,147,Basic
C00347,Potential High-Value,239,4,455.79,0,0.0,2.0,0.5,100.0,0,446,Basic
C00358,Potential High-Value,4,4,349.37,0,0.0,4.0,0.25,100.0,0,157,Premium
C04809,Potential High-Value,231,3,270.1,1,0.0,3.0,0.3333333333333333,95.0,0,364,Basic
C00370,Potential High-Value,216,4,315.11,0,0.0,3.0,0.5,100.0,0,280,Premium
C00371,Potential High-Value,82,5,494.82,1,0.0,4.0,0.6,80.0,0,167,Basic
C04804,Potential High-Value,412,3,488.58000000000004,0,0.0,3.0,0.3333333333333333,100.0,0,457,Basic
C00375,Potential High-Value,212,4,417.76,2,0.0,3.0,0.5,90.0,0,268,Premium
C04821,Potential High-Value,412,3,223.49,1,0.0,3.0,0.6666666666666666,80.0,1,521,Basic
C00378,Potential High-Value,135,8,695.25,2,0.0,3.0,0.375,80.0,0,265,Basic
C00406,Potential High-Value,106,10,838.99,1,0.1,4.0,0.0,80.0,0,320,Basic
C04787,Potential High-Value,375,3,280.31,1,0.0,2.0,0.3333333333333333,80.0,1,655,Premium
C00420,Potential High-Value,183,4,359.13,1,0.0,3.0,0.0,95.0,0,307,Premium
C04781,Potential High-Value,86,3,184.72000000000003,2,0.3333333333333333,2.0,0.6666666666666666,90.0,1,314,Basic
C04951,Potential High-Value,373,3,215.48000000000002,2,0.0,3.0,0.3333333333333333,80.0,1,671,Premium
C04778,Potential High-Value,342,3,325.83,2,0.0,3.0,0.3333333333333333,90.0,1,479,Basic
C00072,Potential High-Value,275,6,561.59,2,0.0,5.0,0.3333333333333333,90.0,1,398,Trial
C04776,Potential High-Value,304,4,250.54000000000002,1,0.0,3.0,0.0,95.0,0,495,Premium
C04775,Potential High-Value,245,3,342.36,1,0.0,3.0,0.3333333333333333,80.0,0,412,Premium
C04768,Potential High-Value,354,5,340.9,1,0.0,3.0,0.0,95.0,0,486,Basic
C00396,Potential High-Value,196,4,211.82,2,0.25,2.0,0.25,80.0,0,237,Basic
C00339,Potential High-Value,195,4,268.38,0,0.0,2.0,0.75,100.0,0,341,Premium
C00334,Potential High-Value,165,4,293.7,1,0.0,3.0,0.75,80.0,0,285,Basic
C00332,Potential High-Value,370,4,284.0,0,0.0,3.0,0.0,100.0,0,503,Basic
C04913,Potential High-Value,113,3,230.45000000000002,1,0.0,2.0,0.0,95.0,0,237,Basic
C00160,Potential High-Value,372,5,631.69,1,0.0,2.0,0.2,80.0,0,422,Basic
C04903,Potential High-Value,401,4,873.0,1,0.0,3.0,0.25,80.0,0,688,Basic
C00128,Potential High-Value,408,4,320.41999999999996,2,0.0,3.0,0.25,90.0,0,528,Basic
C04894,Potential High-Value,252,4,377.72999999999996,0,0.0,2.0,0.5,100.0,0,387,Basic
C00207,Potential High-Value,192,8,904.61,1,0.0,5.0,0.5,80.0,0,262,Basic
C00210,Potential High-Value,371,4,365.55,0,0.25,1.0,0.0,100.0,0,461,Basic
C00231,Potential High-Value,426,4,385.73,1,0.0,4.0,0.75,80.0,0,476,Premium
C04873,Potential High-Value,72,3,302.01,0,0.0,3.0,0.6666666666666666,100.0,0,155,Basic
C00242,Potential High-Value,344,5,306.43,1,0.0,4.0,0.2,95.0,0,527,Basic
C00251,Potential High-Value,280,10,1076.63,1,0.0,4.0,0.5,80.0,0,398,Premium
C00252,Potential High-Value,25,8,787.36,1,0.0,3.0,0.625,80.0,0,317,Basic
C00273,Potential High-Value,49,4,436.12,1,0.0,2.0,0.25,80.0,0,284,Basic
C00286,Potential High-Value,40,4,298.78,2,0.0,2.0,0.0,80.0,1,315,Trial
C00113,Potential High-Value,366,4,368.18,0,0.0,2.0,0.0,100.0,0,510,Premium
C00301,Potential High-Value,343,4,400.46000000000004,2,0.0,3.0,0.5,90.0,1,592,Basic
C04845,Potential High-Value,0,3,277.02,0,0.0,2.0,1.0,100.0,0,163,Basic
C00312,Potential High-Value,315,4,405.49,1,0.0,3.0,0.5,80.0,0,423,Premium
C04935,Potential High-Value,0,3,218.64999999999998,0,0.3333333333333333,1.0,0.0,100.0,0,161,Premium
C00104,Potential High-Value,379,4,334.55,1,0.25,3.0,0.25,95.0,0,472,Basic
C04937,Potential High-Value,71,7,530.15,1,0.0,4.0,0.14285714285714285,80.0,0,197,Premium
C04833,Potential High-Value,8,5,740.5799999999999,1,0.0,2.0,0.2,80.0,0,187,Basic
C00093,Potential High-Value,84,5,395.77000000000004,2,0.2,2.0,0.2,70.0,0,259,Basic
C00464,Potential High-Value,100,5,496.3,2,0.0,3.0,0.2,80.0,0,154,Basic
C00070,Potential High-Value,347,4,492.53999999999996,1,0.0,2.0,0.25,80.0,0,557,Basic
C04756,Potential High-Value,424,5,356.1,0,0.0,2.0,0.4,100.0,0,557,Basic
C00485,Potential High-Value,278,4,167.27,0,0.25,3.0,0.25,100.0,0,364,Basic
C04680,Potential High-Value,167,9,1098.01,1,0.0,4.0,0.2222222222222222,80.0,0,341,Basic
C04679,Potential High-Value,388,3,310.1,1,0.0,2.0,0.3333333333333333,80.0,0,477,Basic
C04677,Potential High-Value,15,3,303.42,1,0.0,2.0,0.3333333333333333,95.0,0,143,Basic
C04977,Potential High-Value,366,3,544.13,1,0.0,3.0,0.3333333333333333,80.0,0,390,Trial
C00635,Potential High-Value,374,4,397.51,1,0.0,2.0,0.5,80.0,0,479,Basic
C04669,Potential High-Value,317,3,143.61,1,0.0,2.0,0.3333333333333333,80.0,0,509,Basic
C04667,Potential High-Value,317,3,244.86,1,0.0,2.0,0.0,80.0,0,422,Basic
C00645,Potential High-Value,0,3,197.35,2,0.0,2.0,0.3333333333333333,70.0,1,147,Basic
C00662,Potential High-Value,393,4,394.15999999999997,0,0.0,3.0,0.5,100.0,0,429,Basic
C04982,Potential High-Value,319,5,610.1600000000001,1,0.0,4.0,0.0,80.0,0,362,Premium
C00664,Potential High-Value,218,3,341.95000000000005,0,0.0,2.0,0.3333333333333333,100.0,0,377,Premium
C04653,Potential High-Value,70,3,322.14,0,0.0,3.0,0.6666666666666666,100.0,0,312,Premium
C00666,Potential High-Value,157,7,618.7,2,0.0,2.0,0.14285714285714285,90.0,0,377,Premium
C04650,Potential High-Value,44,4,424.21999999999997,1,0.0,3.0,0.25,80.0,1,797,Trial
C00670,Potential High-Value,420,4,261.06,1,0.0,3.0,0.75,80.0,0,605,Basic
C00674,Potential High-Value,174,7,727.69,1,0.0,3.0,0.2857142857142857,80.0,0,248,Premium
C00683,Potential High-Value,58,3,264.89,2,0.0,3.0,0.6666666666666666,90.0,1,207,Basic
C04987,Potential High-Value,0,3,201.31,0,0.3333333333333333,2.0,0.0,100.0,1,216,Basic
C00696,Potential High-Value,309,4,486.96000000000004,0,0.0,2.0,0.5,100.0,0,446,Premium
C04631,Potential High-Value,300,6,716.23,1,0.0,4.0,0.3333333333333333,80.0,0,431,Basic
C00716,Potential High-Value,167,3,341.46000000000004,1,0.0,2.0,0.6666666666666666,80.0,0,394,Basic
C04616,Potential High-Value,136,3,281.44,0,0.0,2.0,0.6666666666666666,100.0,0,214,Basic
C00747,Potential High-Value,400,3,305.36,1,0.0,2.0,0.3333333333333333,95.0,1,585,Basic
C00624,Potential High-Value,439,3,412.51,0,0.0,2.0,0.0,100.0,0,510,Basic
C00758,Potential High-Value,244,4,275.31,0,0.0,3.0,0.5,100.0,0,378,Premium
C00620,Potential High-Value,172,7,386.52000000000004,1,0.14285714285714285,5.0,0.2857142857142857,80.0,0,287,Basic
C00615,Potential High-Value,407,4,274.34000000000003,0,0.25,2.0,0.5,100.0,0,506,Basic
C00061,Potential High-Value,429,5,327.19,0,0.0,4.0,0.2,100.0,0,547,Basic
C00502,Potential High-Value,0,8,824.47,2,0.0,5.0,0.25,90.0,0,127,Basic
C00505,Potential High-Value,339,4,370.7,0,0.0,3.0,0.5,100.0,0,523,Basic
C00534,Potential High-Value,158,4,273.47,0,0.0,2.0,0.75,100.0,0,241,Basic
C00059,Potential High-Value,438,7,605.75,1,0.0,5.0,0.0,80.0,0,574,Trial
C00540,Potential High-Value,437,4,548.7,2,0.0,3.0,0.75,80.0,0,609,Basic
C00546,Potential High-Value,396,4,449.65,0,0.0,3.0,0.75,100.0,0,579,Basic
C00549,Potential High-Value,278,7,956.6800000000001,1,0.0,4.0,0.2857142857142857,80.0,0,408,Premium
C00551,Potential High-Value,293,4,335.2,0,0.0,3.0,0.0,100.0,0,537,Premium
C00553,Potential High-Value,187,6,662.8,1,0.0,3.0,0.3333333333333333,80.0,0,318,Trial
C04718,Potential High-Value,0,3,166.86,2,0.3333333333333333,2.0,0.3333333333333333,70.0,0,167,Premium
C00055,Potential High-Value,122,6,722.6700000000001,1,0.0,4.0,0.16666666666666666,80.0,0,251,Basic
C00557,Potential High-Value,382,4,306.09,0,0.0,3.0,0.25,100.0,0,525,Premium
C00051,Potential High-Value,301,4,436.59000000000003,0,0.0,2.0,0.25,100.0,0,501,Trial
C04969,Potential High-Value,442,5,548.62,2,0.0,4.0,0.6,80.0,0,527,Basic
C04712,Potential High-Value,0,6,444.25,2,0.16666666666666666,3.0,0.6666666666666666,80.0,0,151,Premium
C00569,Potential High-Value,217,4,254.04,0,0.0,2.0,0.5,100.0,0,248,Basic
C00573,Potential High-Value,93,6,708.68,2,0.0,5.0,0.5,90.0,0,188,Premium
C00587,Potential High-Value,344,6,424.31000000000006,1,0.16666666666666666,4.0,0.3333333333333333,80.0,0,454,Premium
C00592,Potential High-Value,58,4,227.1,0,0.25,3.0,0.5,100.0,0,230,Premium
C00594,Potential High-Value,302,4,467.49,2,0.0,4.0,0.25,80.0,1,600,Basic
C00603,Potential High-Value,401,4,245.96,2,0.0,3.0,0.25,80.0,0,560,Basic
C00609,Potential High-Value,115,3,264.1,0,0.0,3.0,0.0,100.0,0,181,Basic
C00617,Potential High-Value,39,3,200.46,0,0.0,2.0,0.3333333333333333,100.0,0,199,Basic
C03126,Potential High-Value,58,3,256.35,1,0.0,3.0,0.3333333333333333,80.0,0,234,Premium
